year,filename,clean_text
1961,1961_RedNational-0076.txt,1961 1961 friday 26 may saturday 27 may ember day ember day 24th day 16 days come 147th day 218 days come cool 35 rained kids early cathy 5:30 early morning bud early grandmas time sunny clear johndarcy came played truise miserable day couple hours 's surely darling budgrandma went washed clothes redd say goodby ward huffinan sout house made phone cathy hollis lunch lool dociauncle herberts got calls picked else puperior johngrand got john shoes got xma bud tined flu bug kitty food packed picked grandmacathy bud 5 got home carol john stenic 8:30 kids good tranders terry lee grand time grandpa worked field til late grandma girls went ate late showed goo baby chucks saw uncle gordons movies got bed late gordonjohn helped chores visited eva gaye darcyjohn went edgerton got hair cut baths bed fair time
1961,1961_RedNational-0077.txt,1961 sunday 28 may trinity sunday 148th day 217 days come sunny warmer 68 slept late kids grandpa went s.s. budgeorges unpacking coffeed came nice checken dinner cleared dishes packed gundpa kids went buy fireworks beautiful drive home everything fresh green sky clear got home 9 unpack stay night jeff ed ate chatted frasers baths bed late dead tired 1961 monday 29 may 149th day 216 days come gorgeous day cool sunny kids school finished ord else decided go town noon back 4 got dinner started took john bone lesson got richord harvey came stay night jeff dickie arrived wild time water fight singing porch ice cream cake cathy dinner bates stayed night harts visited little boys put model together rob coffee bed late
1961,1961_RedNational-0078.txt,1961 tuesday 30 may memorial day 150th day 215 days come sunny beautiful day parade 7 came back rob dickbutch rained us pancakes porch bud cleaned garage cleaned house baked 2 pies got things ready dinner also trimmed back hedge helped mow lown harveys came supper showed movies visited cathyjaynes 5:30 kids dead tired got bed late john home college 1961 wednesday 31 may 149th day 216 days come back school work coffee else gotten ticket trip ted arrested infortinate chatted joan front played mittens ironed washed changed beds shopped johns lesson nancy noon cathy went mary bects got new shoes l. l practice cut organge skirt make formal
1961,1961_RedNational-0079.txt,1961 thursday june corpus christ 152nd day 219 days come got sticky day crandy went betty lays stop church store worked worship service s.s. ruthjohn fixed lunch kids hurried store shopped came home cleaned house ironed bridge club mostly came late rained torna warnings 1961 june friday 2 153rd day 212 days come cathy take trip went store candy took else later groceries helped john practice got lunch went armingtons shower pat marguette left early fancy affair sewed cathyjayne home play supper shirly ges stopped chat took jayne home visited awhile ice cream snowberries al elses sewed dress
1961,1961_RedNational-0080.txt,1961 1961 june saturday sunday 4 june first sunday trinity confederate memorial day tenn ky 16th day 10 days come 16th day 1 days come gorgeous day ss cool cloudy cleared 9:15 signed girls late afternoon slept late b.s came home made polate bud n't go office sewed saled fried chicken baked cake navy silk orgong dress packed car took joff along day finished 5:30 went sun school picnicat raced dress left 6:30 centerville mills camp near aurora budcathy real good time got home cindy played kids 7:30 tired ate washkewicz sat night went bates picked mess clear kitchen chatted neighbors read harts went murphys paper got bed late usual cocktail party dinner dance ax sahara tel real gay time got home 3 joan babysat could n't sleep sill wound
1961,1961_RedNational-0081.txt,1961 monday 5 june 156th day 209 days come beautiful sunny warm day everybady got around little late wrote mother worked b.s stuff gathered wash. coffee elses sewed tired eves burned sunned bath took john bone lesson went betty coys take stincil paced back weiner roast back frasersted else came later helped john home work fixed dress cathy washed 1961 tuesday 3 june hot sunny day say come phone sat back went ss stuff barb harshaw joan f. phone clear- ed kitchen ironed went opal burgeners bible school discussion went l. l. suits roenigs fixed dinner boys came try suits ironed went noble got donuts meat chese snacked got bed fairly early
1961,1961_RedNational-0082.txt,1961 wednesday 1 june 158th day 207 days come another sunny gorgeous day cathy exited program school took bud rapid ironed sunned made order b.s supplies johns piano lesson went picked bud went cathys room program surely cute boys l. l. candy went later chatted johnmrs frotter peg watch came home couple painted sign numbers bg sign ironed 1961 thursday 3 june 159th day 206 days come kids school til noon phone made order materiel b.s tried day get outside sun luck
1961,1961_RedNational-0083.txt,1961 friday 3 june sacred heart 160th day 205 days come last day school kids went hour everything wild kids squirt guns fights 1961 saturday 10 june 151st day 204 days come hot sticky got around went bill cunninghams ordination deacon involved ceremony left comminnion bud went l. l. practice checked supplies church made pie crusts else went bought pm radio anneversary present made piano joandick lindatad kids supper bud ate elees chicken supper neigh bors nice
1961,1961_RedNational-0084.txt,1961 sunday june second sunday trinity—st barnabas kamchamche day hawall 162nd day 203 days come gorgeous sunny day hot 90 lff surch childrens day johncathy song spoke class present ed pins perfect attendance signed kids bible school armstrongs went rainesville itudio inn dinner lovely drive home thru chagrin 0 reservation holden arboratun got home relaxed porch john went nela pool jeff went dinner harveys nice time late getting home 1961 monday 12 june 105th day 262 days come buge washing phone half a.m hot 910 humed john practiced bone played butchy took lesson 5:30 ate supper late went frasers davids little graduation party nice got good gifts got kids bed late
1961,1961_RedNational-0085.txt,1961 tuesday 3 june 164th day 20 days come louise came hot humed cleaned everything good shop kids outside playing day frasers left voration thender storm afternoon took louise bus went noble take cleaning bud home early game called ate early played batch relaxed linda came babysit went art theatre see junes slory home late 1961 wednesday 14 june american fias adopted 1777 16th day 216 days come turned cold rainy nasty til noon took budcathy went cowles played bridge cathy played suzie slept late took resson phone calls else went may heinens got dinner cleaned house john went show jeff played may keighbors kids bud went l. l. meeting bates came pleasant evening 2 bottles pink champagie
1961,1961_RedNational-0086.txt,1961 1961 thursday 1 5 june friday 16 june 166th day 199 days come 10th day 148 days come cold cloudy everyone slept sunny clear warmer bud late bud went 10:30. early john slept late shopped noble else along stopped got cindy play cathy went church typing checked elses allergy bad things church never lapped couch seemed get anything done day went gonts wrote john pulled wart bled letters chatted else xmin cold johnbud went l. l. game allergy better washed marilyn stopped hair butchdavid talked quite awhile also janey bud made hanana cake banome went church sun bread cookies went else school teachers dinner coffee cake 8- got b.s meeting afterward kids bed late frasersrob late say goodby second payment federal income tas due
1961,1961_RedNational-0087.txt,1967 saturday 17 june bunker hill day boston 168th day 197 days come robbud went ball practice shopped else cleaned house went bates dessert sampsons play bridge john baby sat got home late tired 1961 sunday 18 june third sunday trinity-fathers day 105th day 196 days come beautiful gorgeous day dad go church early took place john refused go came home brunch sunned read paper bud put awnings work church errands bike johnbutch played pizile badmitten slimbing trees picnic opers offee supper alone back gone placeful cleaned house yard ironed waited call mcgees none
1961,1961_RedNational-0088.txt,1961 monday 19 june 196th day 195 days come bible school started hot sunny everything grantic expected dorothy kids stopped found gone 's come back til 1:30 tore johns bone lesson cake visited til 5 bud home 5:15 n't dinner ball game fort hills ruth took cathydave dickie lost got kids settled mcgus came 10. good see visit 1961 tuesday 20 june 14th day 14 days come bible school still frantic go shop materiel redd house dorothy kids came 5. rain went china gate dinner another good visit john stayed night talked half night
1961,1961_RedNational-0089.txt,1961 wednesday 21 june first day summer 172nd day 193 days come johnjohn slept til 10 missed bible school cold rainy buny day s. johnjohn stevie cunnings took bowling cathy went birthday party sunie wardles fixed dinner took boys see double feature richmond theatre lynn ruthjohn came short visit bud went bays wait 112 cathy fill asleep car waiting got kids bed visited dave lynn till late 1961 thursday 22 june 173rd day 192 days come sunny turned pretty warm took budjohn gee came 8:30 get john played mittens tir dorothyjohn 9 hurried get ready bible school mittens played tree lawn gone 10:30 came home car busy preached played went marcia beauty shop got kids lunch johnjeff cathy pattymrs wests tea new mrs. louis shopped becks hallesbests mittensbud kids played outside evening opal came tired unnappy kitty
1961,1961_RedNational-0090.txt,1961 friday 23 june 174th day 191 days come 1961 saturday 24 june st. john baptist 175th day 190 days come
1961,1961_RedNational-0091.txt,1961 sunday 25 june fourth sunday trinity 176th day 189 days come one went ss church slept odd johs around kind cool rainy played kids butchy day cathypatty took kid musie carnival see red mill really enjoyed took cuby along 1961 monday 26 june 177th day 188 days come back bible school things better took john bone lesson shopping hurried fix dinner bays went baseball game marilyn mollycathy went see play lost mr. hildum came sign ask house deal 's made detrait got bed late mother called say probably would come kids fri
1961,1961_RedNational-0092.txt,1961 tuesday 2 june 178th day 187 days come beautiful day b.s went much better big washing afternoon picnic supper elseted bud got home late hurried make beds get clothes went harriet dauchys bridge headache much fun home late 1961 wednesday 28 june 149th day -186 days come got sunny pretty good day 3 betty con a.m. lupe sewing took john good suimming jeff john took piano lesson first went town cathy pattys tramped tramped found couple things nothing come tore home got dinner tried get house redd louise called said shed come tomorrow great bud went l. l. meeting got kids bed fell
1961,1961_RedNational-0093.txt,1961 1961 friday 30 june thursday 29 june st. peter apostle 10th day -186 days come 106th day -186 days come got sunny pretty hot bree everything bectic louise came bible school took clean got got punch around took budcarol dearthcathy playing mittens program mission money chatted around turned worship service bible school tried get things called said mittens ap cleared john got hair come pick wed get cut took cathypatty fixed quick lunch david a. shaw pool johnbutch went along got bad kitty john got ride l went noble got hair jeff went euclid beach weday wacke fixed carol came helped fit machen girls went noble navy dress washed johnbud got geft cathy dropped louise l. l. gathered clothes bus cathy hollis birthday adds ends boy ball game party went ceder center shopping tried get clothes gathered dinner ready get johne.s bauly made pro gram home 9:30 got kids settled beat
1961,1961_RedNational-0094.txt,1961 saturday july day -18 days come hot humed got 8:30 started get everybady around packed kids breakfast grandpagrandma kids left 10:30 packing cleaned house finally left 1:30 pleasant drive made good time got syracuse john miton motel o'clock relaxed tried call phipps answer fixed nails ate steak seward johnsons bath bed early 1961 july sunday 2 fifth sunday trinity 10th day 162 days come got bloves got late start syracuse noon made poor time rainy narrow winding roads adarondock thrn mountains much traffic got giranor rain found real mess reservation crawded little cottage finally got room private bath gas heaters room dressed fancy went cocktail party dinner danced bor sat talked crowd til late
1961,1961_RedNational-0095.txt,1961 monday 3 july 184th day 181 days come cleared part day slept late made breakfast 9:30 bud played golf afternoon helen laid pier sun windy cold though n't stay long got little sun dinner went roaren 20 party n't stay long crowded left sat bar frankbev went back cottage going back retreat 1961 tuesday 4 july independence day 185th day 180 days come quite cool cloudy got late missed breakfast lat sada bor bud went meeting ber lucy ate played bridge cottage hurry dress cocktails dinner wore suit felt dressed danced sat bar til late back cottage awhile got bed late saw gireworks lake radies geft makfactor compact matching stick case lipsticks nice
1961,1961_RedNational-0096.txt,1961 1961 thursday 3 july wednesday july 10th day -10 days come 10th day 17 days come beautiful sunny day warmest sunny cool slept late since sun got around breakfast wacht club packed part stuff ate break- bar played golf putting foot act crowd checked green budhelen cler finished packing left lunch took ellers 1 started drive magra atwells lake placed falls nice drive got enjoyed scenery took 7 found motel washed ski ride whilefore m. took hr quited thrill went see magra falls buge crowd n't stay rash got back dinner tried call get ready cocktail party long kids line busy bath dinner heard banquet bed tired speeches went back cottaye visited til late saw dear dart across rood drive quite sight young one
1961,1961_RedNational-0097.txt,1961 friday 1 july 188th day 177 days come cloudy poured rain way left motel 10 breakfasted drove home got 4 mittens glad see us unpacked washed hair set talked ruthjoan went groceries fixed dinner went musicarnival saw take along good show cool saw walkers boughmans church washing called kids went ed stay longer grandmas 1967 saturday 3 july 189th day 176 days come slept late sunny cool called folks said wed late drove home brunch got 4:30 good see kids went see darcy new pups new big sile fixed supper ironed sorted kids clothes bud played games kids cleaned kitchen got bed fairly early
1961,1961_RedNational-0098.txt,1961 1961 monday 10 july july sunday 2 sixth sunday trinity 194th day 14 days come 196th day -15 days come sunny warmer bud sunny warmer slept late grandma went sun schod early kids slept late lounged read paper went church ate weedid yard little found packed visited dick whole patch beans gragleyjohn blew growing coffee elee big boat issited block dollies poodle dog packed lunch mittens better novies took old route left 5. stopped cindy play got home 10 unpacked johnjeff dave dick got kids bed relaxed butch foot read paper bed fairly early water fights shot fire good home crackers cathy took baten lesson budjohn went l. l. game drove took marilyn
1961,1961_RedNational-0099.txt,1961 july tuesday 11 194th day 10 days come cathycindys play pool john jeffs working planes took forest hills park fly plane went look houses mary saw 3 none right wasted afternoon hurried get dinner went mayland see alsent minded brof 1961 wednesday 12 july 193rd day 172 days come went markit john took piano lesson butch play dickiedauchy much fruit got mary
1961,1961_RedNational-0100.txt,1967 thursday 13 july 3 194th day 171 days come loafed around sew ing cathycindy day play john gang boys worked bible school books got things straightined watched t.v til late 1961 friday 14 july 195th day 170 days come hurried around kids went exe dr. john got draps long wait got home 12 o'clock go back john cross could n't much could n't see well lither went noble groceries ball game hts park went mary cindynaney etc stopped bates chatted drank iced tea mittens ran away gone night
1961,1961_RedNational-0101.txt,1961 1961 saturday 15 july sunday 16 july seventh sunday trinity st. swithins day 19th day 148 days come 196th day 169 days come back hot sunny went church cleaned house ironed boys glone jeff bud slept l. l. practice got home late ate late welty played mittens fixed big breakfast kids came played bridge john church armstrongs jeff stay overnight coffee rolls parch wild n't settle us visited took jeft til late got bed late washed car home read paper relaxed dinner late budjohn alady helmsdale went amatsur day bro't mittens home said work ironed frasers shed slept porch got home wisconsin night took cindyking court ate hot dogs rained left early stopped bates sandwiches visited
1961,1961_RedNational-0102.txt,1961 monday 17 july 198th day 167 days come cathypattys practically day john afternoon bone lesson called huge washing mending coffee else went halles mays shop found nothing picked jayne hart come baton practice dinner cathy got sick last lunch living room jayne sent home bud worked yard john jef water baloon fight mess frasers came sandwiches showed movies side 1961 tuesday 18 july 199th day 166 days come quite hot sticky cleaned shopped visited mary 13 cathycindys light oven make blue berry pie bridge budjohn went l.s entertained neighbor hood bridge plus dolly camphell since extra n't play coffee back robbud girls left late tables porch got bed late
1961,1961_RedNational-0103.txt,1961 1961 wednesday 19 july thursday 20 july 200th day 165 days come 24th day -184 days come n't get anything done took bud rapid kids slept kids got different late shirley bro't jayne timess breakfast took play lunch john jayne home went took piano lesson marycathy went market stopped take swimming rorb got jaynes clothes stayed got dressed went town night cathy fixed dinner dining room got shoes materiel turned go stamps stuff delaxed evening visited got cathybates neighbors cut pair stayed home shorts cathy bud got burried dinner everyone frantic mad bays went l. l. chatted frasers went game marilyn boys last -2 overtime ice cream
1961,1961_RedNational-0104.txt,1961 friday 21 july 202nd day 163 days come quite hot cleaned little went noble sewed cathy spent day holles kirk patricks johnbutch good day else went krogers shop washed hair picnic back frasersjohn butch overnight went hildums play bridge nice evening 1967 saturday 22 july 203rd day 162 days come got hot hot 193 humed tried sleep late trash mey kids mittens bothered bud painted bare spots kitchen cleaned house put hem sun dress bays l. l. practice cathy came home hollis kindy pool went ferings shop harts came dinner pleasant evening stayed til 2 terrible mess clean got bed 3 wgh
1961,1961_RedNational-0105.txt,1961 1961 sunday 23 july monday 24 july eighth sunday trinity pioncers day tch 204th day 161 days come 205th day 160 days come got 23 humed slept sultry rained a.m. late big breakfast late evening helped john read paper relaxed packed practice elsecathy played picnic food street john alone bathing suite went take painted read took lucerke good swim lesson cathy shopped nice supper frasers went mary see porch real nice time got new piano cathy baton home 9:30 wrote letters lesson went library got bed little early supper porch bud went hospital see sus see frasers came hear washkewicz 's got 2nd car glen miller show huge boat shell 's going buld cobin cruiser
1961,1961_RedNational-0106.txt,1961 tuesday 25 july st sames hooste 206th day 159 days come cloudy cool a.m took bud rapid kids slept late mitten home night sewed day make beds read paper john davids played betty cindy took john went eve dr. along got glasses ordered got home wild traffic 15 6 hurried fix dinner game called slowed rerapid 1961 wednesday 26 july st. anne 207th day 158 days come got sunny sewed cleaned house john helped make tacos made tarlellass fixed cake social played mittensbates came supper tacos cathy john went church rocial walked later mary myles told us house brester drove around see nice bud half way inter ested cleaned kitchin talked got bed late
1961,1961_RedNational-0107.txt,1961 1961 thursday 27 july friday 28 july 208th day 157 days come 209th day 156 days come sunny clear quite warm went got sunny took bud rapid elsedally stopped cup coffee could come tea cathymary talked house betsyjimey awhile finished drying clothes sewed curdy came played lunch dress fixed one marys ironed davidjohn cleaned house packed piano lesson cathycindy fixed lunch left 6 o'clock played dolls made phone calls hit rain got turnpike find sut bridge ginnye driving bad kids kind went se pauline ward wild got home 10 o'clock go saw hel decorating got snacked talked til late sewed big washing supper early budjohn s.s. mary myles wanted show us rockifellen hoe brester nice cindy went bridge haxels dull evening got home midnight chatted bud til late
1961,1961_RedNational-0108.txt,1961 196 saturday 29 july sunday 30 july ninth sunday trinity 210th day 155 days come 211th day 154 days come got helped get breakfast cloudy rainy muggy til 4 p.m. kids ironed mother gill got different times measured dress finally went sandy read little bay went see doris swim kids good time folks slong drove pink cathy really well swim dicks cattage picnic ming flost front back dinner went swimming debby little fish nice visited relaxed played bridge dinner packed left cleveload folks georges left 5. 5 o'clock long kide home headach felt ex- kids tired cross hit hausted managed stay tirrible starm got visit slept john cleveland poured streets flooded basement wet restless got bed late unpacked late supper got kids bed first tired
1961,1961_RedNational-0109.txt,1961 1961 august tuesday monday 31 july 219th day 152 days come 219th day 153 days come kind chilly cloudy got sunny john disappears cathy hollis dicks basement noon johnbutch played practice eat rush day n't get much home lesson took cathy cindy start swim lessons done reason finished checked dress pretty much rorblaura douchyseot sneller class visit went jacht club mentor grests ineller diane moseley kids class got cathy swam new pool supper beach swam hair cut 3 afternoon real nice time got 's pleased bate game rode harry home tired refreshed 10 read paper got bed manolini wan change coffee frasers
1961,1961_RedNational-0110.txt,1961 1961 thursday 3 august wednesday t. august 215th day 150 days come 24th day -15 days come felt quite droopy draggy washed changed beds nervous crass day john redd house shopped got hair cut cathyholly took piano lesson sewed played day went ball mended really quiet eve game bud come back ning went ride got frasers forgot hairy gueen sada nice baked afternoon evening cookies froze applepies john played real good game got 2 hils 1 base error last game fun dong game snack bath bed butch came watched t.v til 10:30
1961,1961_RedNational-0111.txt,1961 1961 friday 4 august 5 august saturday 216th day 149 days come 217th day 148 days come frasersboston beautiful day rathe warm sewed read paper budjohn left 8 took cathy crowd heram l. l. team swim lesson cindy watch browns practice invited jayne harts mary went market lunch afternoon got food supper cindy finished ironing play day swam power city wide noon pool helped mary cut 12:45 ham cleaned stairs til 3 chatted johnmary made lemon pie budjohn quiet evening butch home 5 tired hot til 1 o'clock john got cleaned went bates noughty punished picnic supper astorm lied took bugor ban came left watched ball games worked torsent rain n't last yard long quiet eve gave cathy permanen ning ca n't stand straight hair
1961,1961_RedNational-0112.txt,1961 1961 monday 1 august august sunday 6 tenth sunday trinity-transfiguration 24th day 16 day come 218th day 147 days come sunny hot breeze read sunny cool slept little late bed broke n't go church house read paper took cathy swimming orville stopped chat lesson went houghs got house order fixed lumber yard davis oore dinner bettytom bed room look furnture got tress came 1- nice girls hurried get day gordon quite clepper stayed supper john lunch left sears 1:30 shopped got daves rutch played back yard cathytordy wedding present new torlet seat took kids dentist went got tombud watched ball game john new glasses met betty visited relaxed budmr hares fixed left 9:30 got kid bed quit around bed ate went l. l. game shaw johnbates stopped visited couple hours watched t.v talked bed late
1961,1961_RedNational-0113.txt,1961 tuesday 3 august 220th day 145 days come quite hot sticky real big washing ironed made spaghetti went noble shop get johns hair cut chatted else hildums came dinner nice cathy back lesson evening airy cathy supper play butchjohn duke caused trouble cathy cried cant find trouble 1961 august wednesday 9 291st day 144 days come feve dad presents brkfot got sunny beautiful day johnlettys burg picnic table day finally got cathy dickie bathered molested last night budrob bad morning took cathy swimming lesson wrote mother play john lesson plumbers came put copper pipe everyone got cleaned dressed dad took us dinner messingers verynice went funny show got home got kids bed dad bottle pink champagne celebrate milestone
1961,1961_RedNational-0114.txt,1961 10 august thursday st. lawrence 24th day -10 days come got sunny slept late took bud play cathy ironed sewed shopped boys porch playing gettyshurs went get groceries loast mary town went music carnival armstrongs lays see hi button shars good good time went armstrongs coffee afterward birth day cake bud got home late 1961 august friday 24th day -18 days come still hot sunny cathy swim lesson washed sewed shopped armstrongs invited us go nela picnic supper picked us noon kids long time water rained ate played ping ping visited cover nice time tired
1961,1961_RedNational-0115.txt,1961 1961 saturday 12 august august sunday fleventh sunday trinity 24th day 1 days come 24th day -10 days come got sunny til noon cooled bud went office port night chilly went decided go show cleaned house church harts stopped get yard work went surplay cathy stayed talked til late 1 o'clock ate brunch john city water toys new lown bays cutting nower l. l. practice dead tree back playing coffee frasers games armstrongs came rob got home visited went geo simons job 25th birthday party church changed picked cathyweltys picnic supper played ball visited everyone tired got home bed late
1961,1961_RedNational-0116.txt,1961 1961 tuesday 15 august monday 14 august assumption b. v. mary 24th day -10 days come 24th day 17 days come got johnbutch got around late cool cloudy crowd play ironed cathycindy sewed took linner present came home play went another came lunch sewed redd things game sup bed shaw last one lost john last 9th went mary b girls represents winning run boys last looked bad got dribbled hit basemon spot another beckling cathylaura d. played spectator bates stopped day coffee donuts us lunch mela armstrongs kids good swim nice time
1961,1961_RedNational-0117.txt,1961 1961 wednesday 16 august thursday 17 august bennington battle day 206th day 171 days come 24th day 16 days come got sunny kids sewed ruths dress wedding joan sisters played batches ironed redd house want theris fixed makin sun dress fixing joanlusille cathycathy came bridesmaid went swimming dresses fixed stayed bays row shopped chatted til late watched quiet evening home tv sewed john piano lesson
1961,1961_RedNational-0118.txt,1961 1961 friday 18 august saturday 19 august 206th day -15 days come 25th day -154 days come got sunny day washed cleaned sewing day cindybud went office l.k uniforms rob went mays cathylinda shop picked girls whe moores wedding reception started walk home rush get home nice cathyjoan bud went nelsons get dinner picnic picked setting supper frasers engagement ring mother diamonds rained picnic frasers back yard cunninghams came evening visited played bridge pleasant
1961,1961_RedNational-0119.txt,1961 sunday 20 august twellth sunday trinity 232nd day 133 days come everybady went church pleasant morning big brunch relaxed read paper got dressed cathy went lake lucerne lynns shower turned cloudy cool finally rained budjohn went dick bowl watch browns game tv ate supper together nice party grandma rode home else got home 9:30 got bed fairly early girls gave hummel fixing dresses wedding 1961 august monday 2 hawall proclaimed 50th state 1959 233rd day 132 days come sunny nice day cathy invited holers after- noon took swimmin lesson johnbutch went town rush get back get dinner phone sun school talking shirley hart ironed listened sewed tv read
1961,1961_RedNational-0120.txt,1961 tuesday 22 august 24th day 1 days come cloudy clear cathy jayne day play john gong sewed hurried get dinner time picked armstrongs drove cuyahaga falls see mid summer nights dream shakespean festival remorkadl good nearly died laughing coffee armstrongs got home late cathy sitting bud feeling little worked diarked etc 1961 wednesday 23 august 235th day 130 days come cloudy threatening day warm cleared evening bud flu bug washed sewed finished sun dress ruthbud came home early went bed cramps runs sweats naused johncathy ate went indians tigere game frasers cake coffee got home big wash changed beds ironed put dress watched tv til late
1961,1961_RedNational-0121.txt,1961 thursday 24 august st. bartholomew apostie 236th day 129 days come ironed sewed bud stayed home til noon slept late shopping noble else came cathylori worces ers play john delivered papers jeff leds went dinner go show bud snacked alone rested picked harts went musicarnioal see federmaus wonderful armstrongs went solomons corned beef got home late nice time john sitting kids tucked john awoke course 1961 friday 25 august 237th day 128 days come sleepy got around took bud 1 o'clock rapid got kids took mittens vet cathy took swim lesson stopped harts bates ironed sewed hollis after- noon johnbutchs mowed lawn bud stayed late ate late gathered clothes washed cathys hair mine also couple loods clothes eclipse moon kids watched rained hard 5 7 cloudy evening got bed quite late budbrowns t.v
1961,1961_RedNational-0122.txt,1961 1961 4 august sunday 2 saturday 26 august thirteenth sunday trinity 24th day -186 days come 359th day 141 days come sunny clear cool til noon beautiful day sunny clear kids early boat slept late big breakfast went swimming dinner packed redd house left noon drove crooked take capt cabin mon swim ming geo eva gaye came picniced along way arrived 4 visited played 4:30 nice cottage clean bud neat kids went swimming darcy supper boys unpacked made beds went played cards eva gaye store groceries everyone talked big discussion bost ride called mother geo buying forme mrs. alspacks visited everyone tired bed quite awhile read early tried sit got bed fairly early pier see moon bugs ate us rained night
1961,1961_RedNational-0123.txt,1961 monday 28 august 240th day 125 days come sunny clear hot noon big breakfast went buck lake trout fiched n't get another couple gave us 2 went angon shopped dime store groceries lunch rushed swim afternoon johncathy cut paper dolls bud read nice quiet evening diarhes felt little woozy got bed late 1961 tuesday 29 august 24th day 124 days come beautiful day got around late read kids bost went horse back riding fun came home lunch swam rest day cleaned cottage grandmagrand fo came went dinner lapt cabin pleasant came back visited play ed games kids left 10:30 read awhile kids conked early
1961,1961_RedNational-0124.txt,1961 wednesday 30 august 242nd day 123 days come another glorious day good true leisurely morning left 11 play golf enjoyed tramping around course hot went 93 came home made piano applesauce every bady good long swim big supper pork chops cor went bledsses beach play minerature goff pin ball machines came home sodas read til late 1961 34 august thursday 243rd day 122 days come hat sunny 25 got late start read laxed around big breakfast went pokagon park saw dier elk tramped beach took trail ride horseback pleasant hot lunch swam afternoone dinner kids played ches bud read relaxed time goes fast everything happy pleasant beat varation ever
1961,1961_RedNational-0125.txt,1961 1961 saturday 2 september september friday 24th day -10 days come 244th day 121 days come tool cloudy til noon sunny slept late big breakfast hot humid packed clean drove angola send tile ed cottage left 12:30 gram david lynne came drove grandmas back read swam ate swam relaxed quiet lunch huge wash washed hair showered evening read got bed kids straw wagon john drove fairly early another hot tractor part time sunny day little threaten went george see pups ing nothing happened darcycathy cleaned guess got plenry stopped see giles clarice swimming drove edgertan parts ate supper watched tv played cute kitty bryan lady dropped grandme
1961,1961_RedNational-0126.txt,1961 1961 september monday 4 september sunday 3 labor day fourteenth sunday trinity 24th day -10 days come 356th day 18 days come got sunny n't get hot sunny humed around early ato bk center church good service dedicate grandpa played kitten packed left noon big chickin dinner picnic lunch park ges came milan much traffic homemade ice cream got home 4- unpacked bud played darcy steve mowed front lawn showered carol came play went ate armstrongsarville george stopped chatted hollis k went music carned gilesminister came see bloomer girl good stayed evening windy got home late though sat boring type ironed talked til late cakes played kitten watched t.v
1961,1961_RedNational-0127.txt,1961 1961 5 september tuesday wednesday 3 september 26th day -1 days come 24th day 16 days come got sunny kids early sunny clear everyone wanted get cat took fairly early got budbutch came 8:30 john even proc ticed seems strangely quiet went along picked mittens glad read paper relaxed breakfast ironed sewed get home wrote checks john took piano lesson bills read papers made cathycindys lunch beds laid kids clothes played school john trepked school got kids started came helped cut dress elseruth came went groups cathy market got goodies ate johnmiss finnila shirley side bud backache elseruth molly chatted nowed raked lawn john went store carol came picnic pot luck fraser homework til late washkewiczmarilyn stopped chot rained evening see wedding gifts got kids bed cut dress cathy made cards kids school bed late
1961,1961_RedNational-0128.txt,1967 1961 friday 3 september thursday 1 september 251st day 114 days come 26th day -10 days come got humid gorgeous blue helped sewing mending went shop sky clear got everyone good time washed ping noble may co hot sunny stick tired hair set buge wash hang ironed wrote letters sewed nails redd house john baby picked bud rapid sat went weltys play bridge crowd went get ring group hard crinkers really pretty love showed neighbors n't like home late went bridge mcgraws robbud went movie joan babysat
1961,1961_RedNational-0129.txt,1961 1961 10 september sunday saturday q september fixteenth sunday trinity 25th day 12 days come 232nd day -10 days come beautiful hot sunny day got sunny bud n't go sky clear blue s.s. office slept late bud backache tummy feel good laid around upset day pancakes day redd house worked doll dress budy back yard frasers brunch cathycindys bud went hospital see birthday party frosted mrs williams everyone got cleaned went mille cake read paper napped bud west side meet batesjohn butch played mumbly rig dinner wait went armstrongs supper johnmary come airport look movies nice nice dinner pleasant evening got kids bed late evening came home worked s.s. lesson watched t.v causse got bed fairly early bud back ache
1961,1961_RedNational-0130.txt,1961 1961 monday 17 september tuesday 12 september sewish new year-old detenders day baltimore md 256th day -10 days come 24th day 1 days come got sunny wet everyone sunny redd humed came fore little late a.m. cleared house chatted goon kitchen wrote letters paxed bud late took rapid lora worcester came home bills picked papers stuff laying around chatted cathy lunch stayed phone ruthelse noon teacher went mothy read paper helped john practice meeting washed hung clothes took trombone fixed dinner robdick lesson shopped cathy grandpa ate porch cindys play got joanruth went film back watched t. frasers alhion took home washkewicz dessert talked mrs. shankland coffee else bro't sprinkled little still hat selebrate teds birthday visited cleaned dishes trimmed til late got interested lidge ironed watched t.v movie shirlock holines sat til 1:30
1961,1961_RedNational-0131.txt,1961 wednesday 13 september jewish new year 256th day 109 days come got sunny took bud euclid missed bus tolded clothes washed extra things redd house cathyhollis lunch went hot sale church hollis came play afterschool wrote j.b. left overs ate dickie eat chatted ruth pauline read til late bud read ironed 1961 14 september thursday 257th day -108 days come hot sunny til 1:30 got cloud 2:30 70 pouring rain wanted get late done offered keep mark kirkpatrick afternoon john school afternoon homework practice trombone went play football got involore getting people stay camp nept week made many phone calls cindybud came home early got shot back dr. venars read paper sewed read
